INFO 2025-11-25 13:55:44,124 autoreload Watching for file changes with StatReloader
INFO 2025-11-25 14:07:25,244 basehttp "GET /dashboard/press/ HTTP/1.1" 200 47121
INFO 2025-11-25 14:07:43,949 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21799
INFO 2025-11-25 14:07:45,500 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:07:45,530 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:07:52,514 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:07:52,547 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:07:52,631 basehttp "GET /dashboard/delivery/ HTTP/1.1" 200 37422
INFO 2025-11-25 14:07:58,998 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21798
INFO 2025-11-25 14:08:00,521 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:00,552 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:08:07,414 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:07,445 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:07,530 basehttp "GET /dashboard/delivery/ HTTP/1.1" 200 37425
INFO 2025-11-25 14:08:13,445 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21799
INFO 2025-11-25 14:08:15,148 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:15,182 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:08:26,673 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:26,699 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:26,800 basehttp "GET /dashboard/customer/ HTTP/1.1" 200 42897
INFO 2025-11-25 14:08:39,939 basehttp "GET /accounts/logout/ HTTP/1.1" 200 22074
INFO 2025-11-25 14:08:41,494 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:41,524 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:08:47,726 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:47,757 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:47,852 basehttp "GET /dashboard/press/ HTTP/1.1" 200 47121
INFO 2025-11-25 14:08:57,943 basehttp "POST /dashboard/order/9/update-status/ HTTP/1.1" 302 0
INFO 2025-11-25 14:08:57,994 basehttp "GET /dashboard/order/9/ HTTP/1.1" 200 39605
INFO 2025-11-25 14:09:00,394 basehttp "GET /dashboard/order/9/update-status/ HTTP/1.1" 200 43073
INFO 2025-11-25 14:09:08,636 basehttp "POST /dashboard/order/9/update-status/ HTTP/1.1" 302 0
INFO 2025-11-25 14:09:08,687 basehttp "GET /dashboard/order/9/ HTTP/1.1" 200 39581
INFO 2025-11-25 14:09:26,752 basehttp "GET /dashboard/order/9/update-status/ HTTP/1.1" 200 43046
INFO 2025-11-25 14:09:33,274 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21799
INFO 2025-11-25 14:09:34,637 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:09:34,670 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:09:41,544 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:09:41,575 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:09:41,659 basehttp "GET /dashboard/delivery/ HTTP/1.1" 200 37422
INFO 2025-11-26 04:02:56,308 autoreload Watching for file changes with StatReloader
INFO 2025-11-26 04:02:59,824 basehttp "GET / HTTP/1.1" 200 77297
INFO 2025-11-26 04:02:59,878 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-11-26 04:02:59,882 basehttp "GET /static/images/iron.png HTTP/1.1" 304 0
INFO 2025-11-26 04:02:59,882 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 304 0
INFO 2025-11-26 04:02:59,949 basehttp "GET /static/js/script.js HTTP/1.1" 304 0
INFO 2025-11-26 04:02:59,952 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 304 0
INFO 2025-11-26 04:03:00,112 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 304 0
INFO 2025-11-26 04:03:00,256 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 304 0
WARNING 2025-11-26 04:03:00,363 log Not Found: /favicon.ico
WARNING 2025-11-26 04:03:00,363 basehttp "GET /favicon.ico HTTP/1.1" 404 17750
INFO 2025-11-26 04:03:01,906 basehttp "GET /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-26 04:03:01,922 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-26 04:03:01,989 basehttp "GET /dashboard/delivery/ HTTP/1.1" 200 36489
INFO 2025-11-26 04:03:06,537 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21798
INFO 2025-11-26 04:03:06,556 basehttp "GET /static/js/main.js HTTP/1.1" 304 0
INFO 2025-11-26 04:03:08,557 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-26 04:03:08,615 basehttp "GET /accounts/login/ HTTP/1.1" 200 27204
INFO 2025-11-26 04:03:15,027 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-26 04:03:15,040 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-26 04:03:15,113 basehttp "GET /dashboard/press/ HTTP/1.1" 200 44931
INFO 2025-11-26 04:06:24,763 basehttp "GET /dashboard/press/ HTTP/1.1" 200 44332
INFO 2025-11-26 04:06:24,806 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-26 04:06:24,807 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-26 04:06:24,808 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-26 04:06:24,809 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-26 04:06:28,343 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-26 04:06:28,349 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-26 04:06:43,972 log Not Found: /favicon.ico
WARNING 2025-11-26 04:06:43,972 basehttp "GET /favicon.ico HTTP/1.1" 404 17750
INFO 2025-11-30 15:40:00,837 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:40:02,750 basehttp "GET / HTTP/1.1" 200 77265
INFO 2025-11-30 15:40:02,831 basehttp "GET /static/images/iron.png HTTP/1.1" 200 1214412
INFO 2025-11-30 15:40:02,831 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:40:02,838 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:40:02,924 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:40:02,931 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:40:03,109 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:40:03,110 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:40:03,265 log Not Found: /favicon.ico
WARNING 2025-11-30 15:40:03,265 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
INFO 2025-11-30 15:40:05,733 basehttp "GET /accounts/login/ HTTP/1.1" 200 26614
INFO 2025-11-30 15:40:07,662 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29404
INFO 2025-11-30 15:44:57,103 autoreload /home/mustafa/Desktop/Ironydjango/accounts/views.py changed, reloading.
INFO 2025-11-30 15:44:57,467 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:45:12,044 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:45:12,382 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:45:34,070 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29400
INFO 2025-11-30 15:45:34,107 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:45:34,108 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:45:34,108 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:45:34,109 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:45:34,200 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:45:34,205 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:45:34,532 log Not Found: /favicon.ico
WARNING 2025-11-30 15:45:34,533 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
INFO 2025-11-30 15:45:35,223 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29402
INFO 2025-11-30 15:45:35,238 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:45:35,242 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:45:35,243 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:45:35,243 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:45:35,328 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:45:35,334 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
